timestamp,target
296.0,40.02086457233824
297.0,40.26387492333411
298.0,40.173598393087055
299.0,40.28993917024011
300.0,40.135501076510195
301.0,40.058356519069044
302.0,40.07492794395244
303.0,40.01624697423705
304.0,40.197883386564264
305.0,40.030433374200186
306.0,0.0
307.0,0.0
308.0,0.0
309.0,0.0
310.0,0.0
311.0,0.0
312.0,0.0
313.0,0.0
314.0,0.0
315.0,0.0
316.0,0.0
317.0,0.0
318.0,0.0
319.0,0.0
320.0,0.0
321.0,0.0
322.0,0.0
323.0,0.0
324.0,0.0
325.0,0.0
326.0,0.0
327.0,0.0
328.0,0.0
329.0,0.0
330.0,0.0
331.0,0.0
332.0,0.0
333.0,0.0
334.0,0.0
335.0,0.0
336.0,0.0
337.0,0.0
338.0,0.0
339.0,0.0
340.0,0.0
341.0,0.0
342.0,0.0
343.0,0.0
344.0,0.0
345.0,0.0
346.0,0.03294585874426819
347.0,0.18666177363091674
348.0,0.15193803307050135
349.0,0.21528753741353227
350.0,0.1407702827827538
351.0,0.06918510653097844
352.0,0.07411678818051787
353.0,0.2368652049246133
354.0,0.44145555237281053
355.0,0.034191953964234224
356.0,0.18897930438592556
357.0,0.17348750059549303
358.0,0.08369169873438617
359.0,0.07676950627542961
360.0,0.2791617830863486
361.0,0.10660219310522162
362.0,0.45853462495791864
363.0,0.16871546126486558
364.0,0.11572401763941796
365.0,0.029708647759870584
366.0,1.0842766291556576
367.0,0.6495575970422794
368.0,0.2071561742662903
369.0,0.5008600051374479
370.0,0.0024819059885134694
371.0,0.17600301752266254
372.0,0.048194079595860945
373.0,0.022951878785075
374.0,0.10583563822504947
375.0,0.0
376.0,0.0
377.0,0.0
378.0,0.0
379.0,0.0
380.0,0.0
381.0,0.0
382.0,0.0
383.0,0.0
384.0,0.0
385.0,0.0
386.0,0.0
387.0,0.0
388.0,0.0
389.0,0.0
390.0,0.0
391.0,0.0
392.0,0.0
393.0,0.0
394.0,0.0
395.0,0.0
396.0,0.0
397.0,0.0
398.0,0.0
399.0,0.0
400.0,0.0
401.0,0.0
402.0,0.0
403.0,0.0
404.0,0.0
405.0,0.0
406.0,0.0
407.0,0.0
408.0,0.0
409.0,0.0
410.0,0.0
411.0,0.0
412.0,0.0
413.0,0.0
414.0,0.0
415.0,99.93954679995517
416.0,100.00405662320237
417.0,100.09378477797313
418.0,100.33884490147831
419.0,99.93726614454911
420.0,99.95742490503628
421.0,100.13628746801744
422.0,40.186795739656255
423.0,40.12803697188379
424.0,40.13162920300227
425.0,40.13794027379283
426.0,40.29336623904645
427.0,40.627023771348284
428.0,40.34118746986053
429.0,40.335367697562255
430.0,40.49588718010952
431.0,40.080384188373294
432.0,40.36355908832887
433.0,40.01627403046309
434.0,40.02920191914397
435.0,40.23740791604029
436.0,40.10299924593344
437.0,40.083475033166685
438.0,40.00351713133868
439.0,40.012334681257094
440.0,40.077054099246055
441.0,40.00981677435831
442.0,40.04228077576502
443.0,40.02488809684637
444.0,0.0
445.0,0.0
446.0,0.0
447.0,0.0
448.0,0.0
449.0,0.0
450.0,0.0
451.0,0.0
452.0,0.0
453.0,0.0
454.0,0.0
455.0,0.0
456.0,0.0
457.0,0.0
458.0,0.0
459.0,0.0
460.0,0.0
461.0,0.0
462.0,0.0
463.0,0.0
464.0,0.0
465.0,0.0
466.0,0.0
467.0,0.0
468.0,0.0
469.0,0.0
470.0,0.0
471.0,0.0
472.0,0.0
473.0,0.0
474.0,0.0
475.0,0.0
476.0,0.0
477.0,0.0
478.0,0.0
479.0,0.0
480.0,0.0
481.0,0.0
482.0,0.0
483.0,0.0
484.0,99.61765671056256
485.0,99.04160115557211
486.0,98.98944390206938
487.0,98.95726432285888
488.0,99.17196546537069
489.0,99.21490863326144
490.0,98.90085345860659
491.0,99.10096079535177
492.0,40.0425518451555
493.0,40.218007158313306
494.0,40.13802494399987
495.0,40.02199226674428
496.0,40.09054532241091
497.0,40.140299215204436
498.0,40.09670809392245
499.0,40.10010524986923
500.0,40.4002900927245
501.0,40.16296866209086
502.0,40.17875208019753
503.0,40.22849618041225
504.0,40.00054363421695
505.0,40.04397954500289
506.0,40.30956924889977
507.0,40.15243868760841
508.0,40.07264356520561
509.0,40.08071752782888
510.0,40.26123710814572
511.0,40.064914880077254
512.0,40.016173505436285
513.0,0.0
514.0,0.0
515.0,0.0
516.0,0.0
517.0,0.0
518.0,0.0
519.0,0.0
520.0,0.0
521.0,0.0
522.0,0.0
523.0,0.0
524.0,0.0
525.0,0.0
526.0,0.0
527.0,0.0
528.0,0.0
529.0,0.0
530.0,0.0
531.0,0.0
532.0,0.0
533.0,0.0
534.0,0.0
535.0,0.0
536.0,0.0
537.0,0.0
538.0,0.0
539.0,0.0
540.0,0.0
541.0,0.0
542.0,0.0
543.0,0.0
544.0,0.0
545.0,0.0
546.0,0.0
547.0,0.0
548.0,0.0
549.0,0.0
550.0,0.0
551.0,0.0
552.0,0.0
553.0,100.03336843189835
554.0,100.56078447751051
555.0,100.05599547047137
556.0,100.15987276603401
557.0,100.01048188226233
558.0,100.01979441643627
559.0,100.06186513498729
560.0,100.95518442830837
561.0,100.02480107683576
562.0,100.08069861814224
563.0,100.24729307278058
564.0,100.02903036060302
565.0,100.2780889008567
566.0,100.39343297482839
567.0,100.16975258320495
568.0,100.13854262258955
569.0,100.12819284763484
570.0,100.0836685863428
571.0,100.2204064189366
572.0,100.00664208798607
573.0,100.0132129864556
574.0,100.41194190470225
575.0,100.26437063059763
576.0,100.40722925440402
577.0,100.13256819773507
578.0,100.45958423490904
579.0,100.19832420986376
580.0,100.3859247916665
581.0,100.01667183375548
582.0,100.38795224257969
583.0,0.0
584.0,0.0
585.0,0.0
586.0,0.0
587.0,0.0
588.0,0.0
589.0,0.0
590.0,0.0
591.0,0.0
592.0,0.0
593.0,0.0
594.0,0.0
595.0,0.0
596.0,0.0
597.0,0.0
598.0,0.0
599.0,0.0
600.0,0.0
601.0,0.0
602.0,0.0
603.0,0.0
604.0,0.0
605.0,0.0
606.0,0.0
607.0,0.0
608.0,0.0
609.0,0.0
610.0,0.0
611.0,0.0
612.0,0.0
613.0,0.0
614.0,0.0
615.0,0.0
616.0,0.0
617.0,0.0
618.0,0.0
619.0,0.0
620.0,0.0
621.0,0.0
622.0,0.0
623.0,100.21648780035095
624.0,100.0432153472837
625.0,100.26294760433794
626.0,100.05659861633346
627.0,100.08371855167907
628.0,100.40583313575432
629.0,100.07633999121214
630.0,100.23110223974153
631.0,100.00492104545465
632.0,100.0591294019106
633.0,100.31791316572628
634.0,100.34822462684708
635.0,100.14992086277059
636.0,100.47733288102417
637.0,100.25471465191544
638.0,100.22687880729261
639.0,100.32112766800218
640.0,100.14766679813422
641.0,100.16017627814696
642.0,100.26351691779641
643.0,100.02364648018816
644.0,100.09722785957601
645.0,100.20820158944575
646.0,100.35923857755468
647.0,100.08243357408836
648.0,100.23068659700563
649.0,100.1319904917886
650.0,100.17841753942811
651.0,100.30831067246689
652.0,100.4398992445887
653.0,0.0
654.0,0.0
655.0,0.0
656.0,0.0
657.0,0.0
658.0,0.0
659.0,0.0
660.0,0.0
661.0,0.0
662.0,0.0
663.0,0.0
664.0,0.0
665.0,0.0
666.0,0.0
667.0,0.0
668.0,0.0
669.0,0.0
670.0,0.0
671.0,0.0
672.0,0.0
673.0,0.0
674.0,0.0
675.0,0.0
676.0,0.0
677.0,0.0
678.0,0.0
679.0,0.0
680.0,0.0
681.0,0.0
682.0,0.0
683.0,0.0
684.0,0.0
685.0,0.0
686.0,0.0
687.0,0.0
688.0,0.0
689.0,0.0
690.0,0.0
691.0,0.0
692.0,0.0
693.0,98.86629472666846
694.0,99.25745977232516
695.0,98.88098862441524
696.0,98.91137096943379
697.0,98.90582205812998
698.0,98.97931932343774
699.0,40.09585067167487
700.0,40.004614558634444
701.0,40.186225138640836
702.0,40.07245548665339
703.0,40.01632986717602
704.0,40.26558572520874
705.0,40.23431768231567
706.0,40.24451018461533
707.0,40.54420019576448
708.0,40.201778472296965
709.0,40.03374866304521
710.0,40.00896362272818
711.0,40.17624583022139
712.0,40.07579723820259
713.0,40.01845725413962
714.0,40.2668337120269
715.0,40.18964572823186
716.0,40.02022305509377
717.0,40.073248056521784
718.0,40.07957978868549
719.0,40.19678779126652
720.0,40.22845367551752
721.0,40.02427155936791
722.0,0.0
723.0,0.0
724.0,0.0
725.0,0.0
726.0,0.0
727.0,0.0
728.0,0.0
729.0,0.0
730.0,0.0
731.0,0.0
732.0,0.0
733.0,0.0
734.0,0.0
735.0,0.0
736.0,0.0
737.0,0.0
738.0,0.0
739.0,0.0
740.0,0.0
741.0,0.0
742.0,0.0
743.0,0.0
744.0,0.0
745.0,0.0
746.0,0.0
747.0,0.0
748.0,0.0
749.0,0.0
750.0,0.0
751.0,0.0
752.0,0.0
753.0,0.0
754.0,0.0
755.0,0.0
756.0,0.0
757.0,0.0
758.0,0.0
759.0,0.0
760.0,0.0
761.0,0.0
762.0,100.02668830424275
763.0,100.00363605182417
764.0,100.06164693034954
765.0,100.07076157919542
766.0,100.28460229865593
767.0,100.26061158524962
768.0,100.01593640866454
769.0,100.1988853823934
770.0,100.58209526115962
771.0,100.17558272052335
772.0,100.44813016516328
773.0,100.35560503239623
774.0,100.36628753109879
775.0,100.3492503444812
776.0,100.14728035000104
777.0,100.05208766329542
778.0,100.13746825659902
779.0,100.17133914589724
780.0,100.06590564536563
781.0,100.13969301122609
782.0,100.00295661363164
783.0,100.02731631338396
784.0,100.33554239470539
785.0,100.19673538303755
786.0,100.0569089399414
787.0,100.04554687931126
788.0,100.0438682769
789.0,100.0982428858822
790.0,100.4461747272718
791.0,100.1870461307208
792.0,0.0
793.0,0.0
794.0,0.0
795.0,0.0
796.0,0.0
797.0,0.0
798.0,0.0
799.0,0.0
800.0,0.0
801.0,0.0
802.0,0.0
803.0,0.0
804.0,0.0
805.0,0.0
806.0,0.0
807.0,0.0
808.0,0.0
809.0,0.0
810.0,0.0
811.0,0.0
812.0,0.0
813.0,0.0
814.0,0.0
815.0,0.0
816.0,0.0
817.0,0.0
818.0,0.0
819.0,0.0
820.0,0.0
821.0,0.0
822.0,0.0
823.0,0.0
824.0,0.0
825.0,0.0
826.0,0.0
827.0,0.0
828.0,0.0
829.0,0.0
830.0,0.0
831.0,0.0
832.0,96.44437008228164
833.0,96.29012546219163
834.0,96.20014596844781
835.0,96.23909732478664
836.0,96.32043762731062
837.0,96.27878838093864
838.0,96.19901484618357
839.0,40.10723923140463
840.0,40.18060929511645
841.0,40.35873821219208
842.0,40.35147313584598
843.0,40.14266351113694
844.0,40.00240017840743
845.0,40.842975609199804
846.0,40.158765935181215
847.0,40.0533107017405
848.0,40.14306895346435
849.0,40.054994556327436
850.0,40.09613644619843
851.0,40.1622713301714
852.0,40.02957790231786
853.0,40.18312832971239
854.0,40.199942422088206
855.0,40.18933835163303
856.0,40.91456981237064
857.0,40.183481748772095
858.0,40.130264844055915
859.0,40.262975425855444
860.0,40.4479324272133
861.0,0.0
862.0,0.0
863.0,0.0
864.0,0.0
865.0,0.0
866.0,0.0
867.0,0.0
868.0,0.0
869.0,0.0
870.0,0.0
871.0,0.0
872.0,0.0
873.0,0.0
874.0,0.0
875.0,0.0
876.0,0.0
877.0,0.0
878.0,0.0
879.0,0.0
880.0,0.0
881.0,0.0
882.0,0.0
883.0,0.0
884.0,0.0
885.0,0.0
886.0,0.0
887.0,0.0
888.0,0.0
889.0,0.0
890.0,0.0
891.0,0.0
892.0,0.0
893.0,0.0
894.0,0.0
895.0,0.0
896.0,0.0
897.0,0.0
898.0,0.0
899.0,0.0
900.0,0.0
901.0,100.21433561309166
902.0,100.33060789735859
903.0,100.05110502659002
904.0,100.08695647228916
905.0,100.16757718048584
906.0,100.09769940112659
907.0,100.2013425936817
908.0,100.09360261796007
909.0,100.02170970474052
910.0,100.26072937245539
911.0,100.20661224249352
912.0,100.14205164370536
913.0,100.29942893467135
914.0,100.01938688452202
915.0,100.02686730691927
916.0,100.16914934715084
917.0,100.05314162450182
918.0,100.33199165041059
919.0,100.4118187472985
920.0,100.05163978497984
921.0,100.04902992183447
922.0,100.11594955178803
923.0,100.07557409740919
924.0,100.36336845448493
925.0,100.0621960839854
926.0,100.09626745743546
927.0,100.19646879783058
928.0,100.18444043752028
929.0,100.17510569867801
930.0,100.0096491245133
931.0,0.0
932.0,0.0
933.0,0.0
934.0,0.0
935.0,0.0
936.0,0.0
937.0,0.0
938.0,0.0
939.0,0.0
940.0,0.0
941.0,0.0
942.0,0.0
943.0,0.0
944.0,0.0
945.0,0.0
946.0,0.0
947.0,0.0
948.0,0.0
949.0,0.0
950.0,0.0
951.0,0.0
952.0,0.0
953.0,0.0
954.0,0.0
955.0,0.0
956.0,0.0
957.0,0.0
958.0,0.0
959.0,0.0
960.0,0.0
961.0,0.0
962.0,0.0
963.0,0.0
964.0,0.0
965.0,0.0
966.0,0.0
967.0,0.0
968.0,0.0
969.0,0.0
970.0,0.0
